2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:36:06,922 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:06,922 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:11,929 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:11,929 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:11,929 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:11,929 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:11,929 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:11,929 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:11,929 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:16,937 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:16,937 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:16,937 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:16,937 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:16,937 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:16,937 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:16,937 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:21,941 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:21,941 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:21,941 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:21,941 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:21,941 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:21,941 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:21,941 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:26,948 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:26,948 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:26,948 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:26,948 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:26,948 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:26,948 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:26,948 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:31,955 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:31,955 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:31,955 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:31,955 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:31,955 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:31,955 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:31,955 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:36,963 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:36,963 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:36,963 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:36,963 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:36,963 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:36,963 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:36,963 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:41,970 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:41,970 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:41,970 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:41,970 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:41,970 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:41,970 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:36:41,970 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
2024-06-20 14:38:40,091 - llm_as_a_service_logger - INFO - Received request by router: {'model': 'meta-llama/Llama-2-7b-chat-hf', 'inference_endpoint': 'http://localhost:8500/v1', 'prompt': 'Hi Nscale chatbot', 'memory': False, 'conversation_number': -1, 'username': 'None'}
2024-06-20 14:38:40,091 - llm_as_a_service_logger - INFO - Received request by router: {'model': 'meta-llama/Llama-2-7b-chat-hf', 'inference_endpoint': 'http://localhost:8500/v1', 'prompt': 'Hi Nscale chatbot', 'memory': False, 'conversation_number': -1, 'username': 'None'}
2024-06-20 14:38:40,091 - llm_as_a_service_logger - INFO - Received request by router: {'model': 'meta-llama/Llama-2-7b-chat-hf', 'inference_endpoint': 'http://localhost:8500/v1', 'prompt': 'Hi Nscale chatbot', 'memory': False, 'conversation_number': -1, 'username': 'None'}
2024-06-20 14:38:40,091 - llm_as_a_service_logger - INFO - Received request by router: {'model': 'meta-llama/Llama-2-7b-chat-hf', 'inference_endpoint': 'http://localhost:8500/v1', 'prompt': 'Hi Nscale chatbot', 'memory': False, 'conversation_number': -1, 'username': 'None'}
2024-06-20 14:38:40,091 - llm_as_a_service_logger - INFO - Received request by router: {'model': 'meta-llama/Llama-2-7b-chat-hf', 'inference_endpoint': 'http://localhost:8500/v1', 'prompt': 'Hi Nscale chatbot', 'memory': False, 'conversation_number': -1, 'username': 'None'}
2024-06-20 14:38:40,091 - llm_as_a_service_logger - INFO - Received request by router: {'model': 'meta-llama/Llama-2-7b-chat-hf', 'inference_endpoint': 'http://localhost:8500/v1', 'prompt': 'Hi Nscale chatbot', 'memory': False, 'conversation_number': -1, 'username': 'None'}
2024-06-20 14:38:40,091 - llm_as_a_service_logger - INFO - Received request by router: {'model': 'meta-llama/Llama-2-7b-chat-hf', 'inference_endpoint': 'http://localhost:8500/v1', 'prompt': 'Hi Nscale chatbot', 'memory': False, 'conversation_number': -1, 'username': 'None'}
2024-06-20 14:38:40,092 - llm_as_a_service_logger - INFO - Received request by backend: {'model': 'meta-llama/Llama-2-7b-chat-hf', 'inference_endpoint': 'http://localhost:8500/v1', 'prompt': 'Hi Nscale chatbot', 'memory': False, 'conversation_number': -1, 'username': 'admin'}
2024-06-20 14:38:40,092 - llm_as_a_service_logger - INFO - Received request by backend: {'model': 'meta-llama/Llama-2-7b-chat-hf', 'inference_endpoint': 'http://localhost:8500/v1', 'prompt': 'Hi Nscale chatbot', 'memory': False, 'conversation_number': -1, 'username': 'admin'}
2024-06-20 14:38:40,092 - llm_as_a_service_logger - INFO - Received request by backend: {'model': 'meta-llama/Llama-2-7b-chat-hf', 'inference_endpoint': 'http://localhost:8500/v1', 'prompt': 'Hi Nscale chatbot', 'memory': False, 'conversation_number': -1, 'username': 'admin'}
2024-06-20 14:38:40,092 - llm_as_a_service_logger - INFO - Received request by backend: {'model': 'meta-llama/Llama-2-7b-chat-hf', 'inference_endpoint': 'http://localhost:8500/v1', 'prompt': 'Hi Nscale chatbot', 'memory': False, 'conversation_number': -1, 'username': 'admin'}
2024-06-20 14:38:40,092 - llm_as_a_service_logger - INFO - Received request by backend: {'model': 'meta-llama/Llama-2-7b-chat-hf', 'inference_endpoint': 'http://localhost:8500/v1', 'prompt': 'Hi Nscale chatbot', 'memory': False, 'conversation_number': -1, 'username': 'admin'}
2024-06-20 14:38:40,092 - llm_as_a_service_logger - INFO - Received request by backend: {'model': 'meta-llama/Llama-2-7b-chat-hf', 'inference_endpoint': 'http://localhost:8500/v1', 'prompt': 'Hi Nscale chatbot', 'memory': False, 'conversation_number': -1, 'username': 'admin'}
2024-06-20 14:38:40,092 - llm_as_a_service_logger - INFO - Received request by backend: {'model': 'meta-llama/Llama-2-7b-chat-hf', 'inference_endpoint': 'http://localhost:8500/v1', 'prompt': 'Hi Nscale chatbot', 'memory': False, 'conversation_number': -1, 'username': 'admin'}
2024-06-20 14:38:40,583 - llm_as_a_service_logger - ERROR - Error in Inference Call: Error code: 400 - {'object': 'error', 'message': "This model's maximum context length is 512 tokens. However, you requested 639 tokens (127 in the messages, 512 in the completion). Please reduce the length of the messages or completion.", 'type': 'BadRequestError', 'param': None, 'code': 400}
2024-06-20 14:38:40,583 - llm_as_a_service_logger - ERROR - Error in Inference Call: Error code: 400 - {'object': 'error', 'message': "This model's maximum context length is 512 tokens. However, you requested 639 tokens (127 in the messages, 512 in the completion). Please reduce the length of the messages or completion.", 'type': 'BadRequestError', 'param': None, 'code': 400}
2024-06-20 14:38:40,583 - llm_as_a_service_logger - ERROR - Error in Inference Call: Error code: 400 - {'object': 'error', 'message': "This model's maximum context length is 512 tokens. However, you requested 639 tokens (127 in the messages, 512 in the completion). Please reduce the length of the messages or completion.", 'type': 'BadRequestError', 'param': None, 'code': 400}
2024-06-20 14:38:40,583 - llm_as_a_service_logger - ERROR - Error in Inference Call: Error code: 400 - {'object': 'error', 'message': "This model's maximum context length is 512 tokens. However, you requested 639 tokens (127 in the messages, 512 in the completion). Please reduce the length of the messages or completion.", 'type': 'BadRequestError', 'param': None, 'code': 400}
2024-06-20 14:38:40,583 - llm_as_a_service_logger - ERROR - Error in Inference Call: Error code: 400 - {'object': 'error', 'message': "This model's maximum context length is 512 tokens. However, you requested 639 tokens (127 in the messages, 512 in the completion). Please reduce the length of the messages or completion.", 'type': 'BadRequestError', 'param': None, 'code': 400}
2024-06-20 14:38:40,583 - llm_as_a_service_logger - ERROR - Error in Inference Call: Error code: 400 - {'object': 'error', 'message': "This model's maximum context length is 512 tokens. However, you requested 639 tokens (127 in the messages, 512 in the completion). Please reduce the length of the messages or completion.", 'type': 'BadRequestError', 'param': None, 'code': 400}
2024-06-20 14:38:40,583 - llm_as_a_service_logger - ERROR - Error in Inference Call: Error code: 400 - {'object': 'error', 'message': "This model's maximum context length is 512 tokens. However, you requested 639 tokens (127 in the messages, 512 in the completion). Please reduce the length of the messages or completion.", 'type': 'BadRequestError', 'param': None, 'code': 400}
